filenm,emotion,text,labels
F_000129,기쁨,다들 이 나이에 어느 한 곳이 아프다는데 나는 아직 아무렇지도 않으니 감사하지.,0
F_000130,기쁨,평소에 건강관리에 신경 못 썼는데 건강검진 결과에서 이상이 없어서 정말 감사해.,0
F_000131,기쁨,나 골밀도 수치가 높아졌대.,0
F_000132,기쁨,오늘 건강검진 결과가 나왔는데 걱정했던 것과 달리 큰 병이 없어서 다행이야. 너무 기쁘고 감사해.,0
F_000133,기쁨,이번에 건강검진 결과가 나왔는데 아주 좋아.,0
F_000134,기쁨,주위에서 나를 사십대로 보지 않고 삼십대로 봐주니 고마웠어.,0
F_000135,기쁨,지금 직장에서의 교사들은 대화가 잘통해.,0
F_000136,기쁨,이 나이에 직장이 있다는 게 너무 감사해.,0
F_000137,기쁨,정말 감사한 일이야.,0
F_000138,기쁨,나 종합 건강 검진을 받았어. 결과가 좋더라고.,0
F_000139,기쁨,이번 건강 검진 결과가 좋게 나왔어.,0
F_000140,기쁨,내게 골수를 이식해 줄 수 있는 기증자가 나타나서 너무 기뻐.,0
F_000141,기쁨,항암치료가 오늘로 다 끝났어. 힘들었지만 내 곁을 지켜준 가족들 덕분이라 감사해.,0
F_000142,기쁨,드디어 항암치료가 끝났어. 오지 않을 것만 같은 날이었는데 감격스러워.,0
F_000143,기쁨,드디어 퇴원이라니! 남편이 나를 얼마나 지극정성으로 돌봐주던지 감동받았어.,0
F_000144,기쁨,딸이 보낸 영양제 덕분에 훨씬 건강해진 느낌이야!,0
F_000145,기쁨,우울증 때문에 힘들었는데 아들이 자주 연락해준 덕분에 극복할 수 있었어.,0
F_000146,기쁨,요즘 며칠 동안 몸이 안 좋았어. 늙으니까 몸 여기저기가 아프지만 그래도 기분은 무척 좋아.,0
F_000147,기쁨,내가 병이 완치되어서 더 이상 가족들이 나 때문에 고생하지 않게 되어서 기뻐.,0
F_000148,기쁨,나는 늙어가며 좋은 점 중의 하나가 감사할 일이 많아졌다는 거야.,0
F_000149,기쁨,최근 코로나 사태를 겪으며 주변을 많이 돌아보게  되었어. 당연히 누리던 환경과 생활들에 대해서 말이야.,0
F_000150,기쁨,수술결과가 좋대.,0
F_000151,기쁨,건강할 수 있어서 감사해.,0
F_000152,기쁨,병원갔더니 약을 좀 줄여도 되겠다하네.,0
F_000153,기쁨,지금까지 큰 병없이 건강하게 잘 살아온 것이 얼마나 감사한지 모르겠어.,0
F_000154,기쁨,이제 나도 나이가 들어서 그런지 여기저기 몸이 많이 고장났어.,0
F_000155,기쁨,그저께 정기검진을 받고 왔는데 다행히 갑상선 종양 크기가 더 커지지 않고 그대로라고 하네. 정말 다행이야.,0
F_000156,기쁨,오랫동안 못 만났던 친구들이 다들 건강히 잘 살고 있어 감사해.,0
F_000157,기쁨,중증실환에 걸려도 긍정적으로 생각하면 도움이 될거야.,0
F_000158,기쁨,남편이 당뇨병 관리에 많은 도움을 주었어.,0
F_000159,기쁨,노인정 사람들이 관절 안 좋다고 의료기기를 선물해주었어.,0
F_000160,기쁨,손자가 나한테 허리가 괜찮냐며 안부전화를 주었어.,0
F_000161,기쁨,옛 제자들이 나 아프다고 병문안 왔어.,0
F_000162,기쁨,남편이 천식에 좋은 차를 매일 타주고 있어.,0
F_000163,기쁨,며느리가 자기 전에 항상 관절염에 좋은 온찜질을 해줘.,0
F_000164,기쁨,내가 발작이 일어났을 때 옆 집 김 씨가 구급차를 불러서 같이 병원에 와주었어.,0
F_000165,기쁨,남편 직장동료들이 남편 장례식에 많이 와주고 부조도 많이 해줬어.,0
F_000166,기쁨,내가 아프니까 딸이 바로 달려와서 간호해줘서 너무 기뻐.,0
F_000167,기쁨,간호사가 챙겨줄 사람이 없는 나를 챙겨줘서 너무 감사해.,0
F_000168,기쁨,직장에서 내 기관지염을 알고 공기청정기를 구비해주셔서 너무 기뻐.,0
F_000169,기쁨,너무 행복해. 언니가 식재료를 또 보내줬어.,0
F_000170,기쁨,동생이 또 돈을 보내줬어. 참 좋은 동생을 둔 것 같아서 감사한 마음이야.,0
F_000171,불안,친구에게 전화가 왔었는데 지금은 다시 전화를 걸 상황이 아니야.,3
F_000172,불안,부모님 일을 도와드리다가 공부도 못 하고 밤이 되었어.,3
F_000173,불안,우리 반에 내가 좋아하는 남자애가 생겼는데 인기가 너무 많아.,3
F_000174,불안,오빠는 일이 없나 봐. 항상 혼자 방에 틀어박혀 있어. 그런 오빠가 좀 걱정돼.,3
F_000175,불안,요리도 안 해본 동생이 만두를 굽고 있는데 사고 날까 봐 조마조마해. 걱정돼.,3
F_000176,불안,집에 빨리 안 가면 엄마가 화낼 텐데 버스가 너무 안 와.,3
F_000177,불안,아빠가 성적을 물어볼까봐 생각만 해도 애가 타.,3
F_000178,불안,엄마가 참고서 사라고 돈으로 옷을 샀는데 엄마가 참고서를 가져 오라셔. 어떡하지?,3
F_000179,불안,동생을 데리러 나갔는데 길이 엇갈린 것 같아. 안 보이네.,3
F_000180,불안,내가 실수로 오빠가 아끼는 헤드셋을 망가뜨렸어. 나한테 화내겠지?,3
F_000181,불안,아빠가 다쳐서 엄마가 일을 하셔야 한대. 엄마가 많이 걱정돼.,3
F_000182,불안,친구들에게 따돌림당하는데 사람들이 나를 어떻게 볼지 걱정이야.,3
F_000183,불안,부모님이 내가 학교 폭력 피해자인 걸 아셔도 마음 아파하지 않았으면 좋겠어.,3
F_000184,불안,동생이 학교폭력에 시달리고 있어.,3
F_000185,불안,친구가 따돌림을 당해서 마음에 상처를 입었을 것 같아.,3
F_000186,불안,나를 괴롭히는 얘들에게 정당한 처분이 내려지지 않을까 불안해.,3
F_000187,불안,나를 따돌리고 괴롭히던 친구들이 없어져도 잘 적응할 수 있을까?,3
F_000188,불안,선생님께 친구들이 괴롭히는 걸 얘기하면 그 친구들이 더 괴롭힐까 봐 무서워.,3
F_000189,불안,괴롭히는 친구에게 용서를 빌면 용서해줄까?,3
F_000190,불안,학교에서 폭력 가해자로 퇴학당하면 어떡하지?,3
F_000191,불안,반에서 따돌림당하는데 전교생이 알까 봐 걱정이야.,3
F_000192,불안,면접을 보면서 준비한 대로 진행이 돼서 편안했어.,3
F_000193,불안,직장에서 언제든지 날 해고 시킬 수 있을 것 같아서 불안해.,3
F_000194,불안,이번 프로젝트가 무산될 가능성이 높아서 불안해.,3
F_000195,불안,직장 사람들이 날 믿어 주지 않아서 불안해.,3
F_000196,불안,직장동료가 날 싫어해서 어떻게 다가가야 할 지 몰라서 불안해.,3
F_000197,불안,입사하고 싶은 기업이 있는데 탈락될까봐 두려워.,3
F_000198,불안,내가 실수한 일이 부장님 귀에 들어갈까 봐 걱정이야.,3
F_000199,불안,내가 선택한 진로가 나랑 맞지 않을까봐 걱정이야.,3
F_000200,불안,이번에 열심히 일했는데 성과가 안 나올까봐 불안해.,3
F_000201,불안,이번 면접에서 말실수를 할까봐 걱정이야.,3
F_000202,불안,내가 어떤 직무에 적합할지 아직 몰라서 불안해.,3
F_000203,불안,이번 직무가 내 성향과 잘 어울리는 건지 몰라서 불안해.,3
F_000204,불안,아직도 취업도 못했는데 이번 면접도 다 떨어질까 봐 불안해.,3
F_000205,불안,아직도 할 일을 다 못했어. 이제 퇴근시간이 다가오는데 다 할 수 있을지 걱정이야.,3
F_000206,불안,남자친구가 가난해서 부모님이 결혼을 극구 반대하셔. 마음이 안 바뀌실까 봐 걱정 돼.,3
F_000207,불안,어쩌면 좋을까? 갑자기  남자친구랑 연락이 안 돼.,3
F_000208,불안,사소한 오해를 풀지 못하고 친한 친구와 점점 멀어지는 것 같아서 불안해.,3
F_000209,불안,학교에 복학한 동생이 매일 놀기만 해서 나중에 학점 관리를 어떻게 할지 걱정이 돼.,3
F_000210,불안,직장 동료가 항상 산만하고 실수가 잦은데 언젠가 큰 사고를 칠까 걱정이 돼.,3
F_000211,불안,지금 비가 오는데 오토바이를 타고 나간 동생이 걱정돼.,3
F_000212,불안,수능시험 앞둔 동생이 귀가 시간이 늦어서 너무 불안해.,3
F_000213,불안,요즘 옆구리가 자꾸 걸려. 병이 있는 걸까 걱정돼.,3
F_000214,불안,대장내시경 검사 결과를 기다리는 중인데 결과가 안 좋을까 봐 너무 불안해.,3
F_000215,불안,요새 심장이 자주 아픈데 건강에 이상이 있는 걸까 두려워.,3
F_000216,불안,엄마가 교통사고로 다쳐 아프다는 말을 들었어. 걱정스러워서 일에 집중이 안 돼.,3
F_000217,불안,요즘 새벽에 자다 깨는 날이 많아져서 몸이 피로하고 걱정돼.,3
F_000218,불안,엄마가 요새 내 이름 기억도 깜빡깜빡해. 치매 초기인 걸까 불안해.,3
F_000219,불안,남편의 건강검진 결과를 기다리고 있는데 가족력으로 당뇨가 있어서 걱정스러워.,3
F_000220,불안,요즘 혈액순환이 안 되는 거 같아 손발이 자꾸 저려.,3
F_000221,불안,집안에 암 가족력이 있어서 아들이 나중에 아플까 봐 너무 걱정돼.,3
F_000222,불안,늦둥이가 생겼는데 내 나이 때문에 안 좋을까 걱정돼.,3
F_000223,불안,암 투병하는 친구가 갑자기 소중한 물건을 맡겼어. 자신의 죽음을 준비하는 걸까 봐 불안해.,3
F_000224,불안,어머니가 예전 같지 않게 기력이 많이 쇠하셔서 너무 걱정돼.,3
F_000225,불안,친구가 알코올 중독이라는 데도 술을 끊을 의지가 없어 보여서 속상해.,3
F_000226,불안,지난번 검사 결과가 좋지 않아서 걱정이 이만저만이 아니야.,3
F_000227,불안,요즘 자꾸 손발이 붓고 소변보기가 어려워.,3
F_000228,불안,내일 건강검진 하는데 너무 걱정돼.,3
F_000229,불안,요새 밤늦게까지 잠이 안 와. 불면증이 심해서 걱정돼.,3
F_000230,불안,위장이 좋지 않아서 병원에서 위내시경을 했어. 근데 혹이 몇 개 있다고 해서 걱정이야.,3
F_000231,불안,남편은 술을 너무 많이 먹고 와!,3
F_000232,불안,요즘 독감 예방 주사를 맞는 시기인데 뉴스 봤어?,3
F_000233,불안,나이가 들어 아파 병원에 입원해서 고립된 생활을 하게 될까 봐서 걱정이야.,3
F_000234,불안,건강하게 자다가 죽는 게 좋은데 말이야.,3
F_000235,불안,나이가 들어가며 느끼는 것 중에 생각하는 것과 다르게 말이 튀어나올 때가 가끔 있어.,3
F_000236,불안,날이 추워지니 허리 무릎이 더 아픈 것 같아.,3
F_000237,불안,요즘 소화가 잘 안 돼서 걱정이야.,3
F_000238,불안,친구가 고혈압이 심해 입원했는데 며칠 전에 친구 딸을 만나서 물어보니 걷지도 못한데.,3
F_000239,불안,주변 친구들을 보면 안 아픈 사람이 없어. 나도 슬슬 걱정이네.,3
F_000240,불안,나이가 먹으니 앞으로 건강에 신경써야겠어.,3
F_000241,불안,요즘따라 위가 더 자주 쓰린것같아.,3
F_000242,불안,건강 검진을 받았는데 의사 선생님이 몸을 돌보지 않으면 병이 생길지도 모른대. 걱정스러워.,3
F_000243,불안,요즘 건강에 문제가 생길까 봐 먹고 싶은 음식도 먹지 않고 있어.,3
F_000244,불안,어머니가 연세가 많으셔서 혼자 계시다 무슨일이라도 생길까봐 걱정이야.,3
F_000245,불안,친구가 고혈압으로 쓰러져서 입원했는데 너무 걱정스러워.,3
F_000246,불안,건강하지 못한 것 때문에 걱정이 돼.,3
F_000247,불안,질병 없이 죽는 것도 행복이다.,3
F_000248,불안,노인이 되면서 건강이 가장 중요하다는 것을 알았다.,3
F_000249,불안,우리 집안에 당뇨가 있는 사람이 있어서 혹시나 딸도 당뇨에 걸리지 않을까 불안하고 걱정스러워.,3
F_000250,불안,혹시나 우리 가족들이 나중에 암에 걸리면 치료비를 감당할 수 있을지 모르겠어.,3
F_000251,불안,우리 아들이 내 신기능부전 때문에 신장 이식을 해준다고 하는데 아들이 혹시나 잘못 될까 걱정돼.,3
F_000252,불안,내가 암으로 혹시나 세상을 떠나면 부모를 보지 못한 내 손자가 혼자 남을까 너무나도 불안해.,3
F_000253,불안,날이 추워져 원래 앓던 관절염이 더 심해져 가족들에게 손을 빌리는 일이 많아져 피해가 갈까 고민이야.,3
F_000254,불안,고혈압 판정을 받았는데 약을 하루라도 빼먹으면 안 된대. 그 약을 잘 챙겨먹을 수 있을까.,3
F_000255,당황,부모님은 하루도 나를 가만히 두질 않아.,1
F_000256,당황,친구들과 수학여행에서 어떻게 놀지 계획을 짜고 있었는데 부모님이 수학여행 가는 걸 허락해주지 않아서 너무 당황스러워.,1
F_000257,당황,아빠는 내 친구도 못 만나게 해.,1
F_000258,당황,엄마와 단둘이 사는데 엄마의 퇴근이 늦을 때마다 무서운 생각이 들어.,1
F_000259,당황,내 부모님은 내가 친구들과 어울려 다니는 걸 마음에 안 들어 하셔.,1
F_000260,당황,아빠는 내가 하루 종일 공부만 하기를 원해서 너무 힘들어.,1
F_000261,당황,언니가 나보고 나는 부모님한테서 못 벗어날 거라고 말해.,1
F_000262,당황,밖에서 억울한 일을 당해서 하소연하고 싶은데 집에 아무도 없어.,1
F_000263,당황,엄마가 시킨 집안일을 맨날 해야 해서 너무 짜증 나.,1
F_000264,당황,아빠는 내 고민에 대해서 진지하게 들어주지를 않으셔서 너무 답답해.,1
F_000265,당황,가족들과 대화하면 혼자 말하고 있는 기분이 들어.,1
F_000266,당황,내 꿈에 대해 말해도 우리 가족은 아무도 관심을 주지 않아.,1
F_000267,당황,내가 동생 신발을 몰래 신어서 미안하다고 했는데도 나를 못 본 척해서 당황스러워.,1
F_000268,당황,오늘 아빠 표정이 안 좋아서 내가 매달리고 장난을 쳤는데 정색하고 무시해서 당황스러웠어.,1
F_000269,당황,내가 미래의 진로에 대해서 말했는데 엄마는 말이 없으셔서 당황스러웠어.,1
F_000270,당황,엄마는 나한테 관심도 없고 외출 준비만 하셔서 당황스러워.,1
F_000271,당황,집에는 나만 두고 다들 근사한 맛집에 간 거야? 정말 당황스럽네.,1
F_000272,당황,일 학년 때 잘 지내던 친구가 이학년이 되니 날 피하는 것 같아 서먹서먹해 졌어 우울해.,1
F_000273,당황,친구들이 나를 좋아하지 않는 것 같아 친구 사귀는 게 무서워. 차라리 혼자가 편한 것 같아.,1
F_000274,당황,친구들과 반이 나눠져서 나만 다른 반이 되어서 속상해,1
F_000275,당황,시험 끝나고 답을 맞춰보고 싶었는데 내가 공부를 못한다고 친구들이 나를 끼워주지 않아서 속상했어.,1
F_000297,당황,회사 사람들 모두 그가 결혼한다는 사실을 알고 있는데 나만 그 사실을 몰랐어서 당황했어.,1
F_000298,당황,친구들은 모두 그들이 연인관계라는 걸 알고 있는데 나만 모르고 있었다는 게 당황스럽네.,1
F_000299,당황,새로 생긴 애인이 과거 아동을 대상으로 성적 학대했다는 과거가 있다는 걸 알고 화가 치밀었어.,1
F_000300,당황,결혼하면 외롭지 않고 행복하게 살줄 알았는데 그렇게 생각했던 내가 어리석었어.,1
F_000301,당황,애인은 그동안 내연녀가 있다는 걸 숨기고 날 만났고 주위사람들은 다 그 사실을 아는데 나만 그걸 모르고 있었어.,1
F_000302,당황,우리 커플에 대해 미리 생각은 해두었지만 가족 모두가 반대할 거라고는 생각도 못해서 당황스러워.,1
